mode,scenario,hazard_map,draw,shapeGroup,dam_cost_ppp2024,dam_area_m2
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,0,RUS,56745322251.805244,38751435.23328454
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,0,CAN,823353289.6591873,106775.00989189319
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,0,USA,4494270418.654406,1180066.6649768823
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,1,RUS,57952280658.68984,39593178.6822682
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,1,CAN,829757812.4553353,107644.83053686087
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,1,USA,4012343801.497851,1058086.4529195933
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,2,RUS,133909929660.72327,91994949.87149337
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,2,CAN,164814045.94520542,20423.803749037397
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,2,USA,4129289456.8534217,1085420.4077249824
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,3,RUS,179476851635.0467,120022654.84939782
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,3,CAN,164814045.94520542,20423.803749037397
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,3,USA,8090354003.950728,2069978.638578466
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,4,RUS,173165751362.2512,116180265.71688303
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,4,CAN,228246020.20179442,28620.041714608415
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,4,USA,8075335418.185343,2066525.6564617842
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,5,RUS,164025101216.96436,110332882.87452218
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,5,CAN,823353289.6591873,106775.00989189319
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,5,USA,4012343801.497851,1058086.4529195933
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,RUS,144058667670.77115,98505548.9814696
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,CAN,823353289.6591873,106775.00989189319
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,USA,8814971233.018646,2249605.7811732185
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,68325785390.1093,46675698.54591035
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,CAN,823353289.6591873,106775.00989189319
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,USA,4013907781.791366,1058383.4527055277
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,56196202779.15379,38404569.97498773
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,CAN,1221234547.859044,156339.67267836342
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,USA,4129289456.8534217,1085420.4077249824
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,9,RUS,149984842401.65842,102486532.91423228
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,9,CAN,32719382.517355945,4023.9116373556385
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,9,USA,7946644330.953558,2034411.8490061858
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,10,RUS,56218073482.4872,38420110.14030225
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,10,CAN,823353289.6591873,106775.00989189319
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,10,USA,8075335418.185343,2066525.6564617842
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,11,RUS,60432869270.020226,41327297.283948205
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,11,CAN,823353289.6591873,106775.00989189319
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,11,USA,8075335418.185343,2066525.6564617842
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,12,RUS,56732010505.1687,38743228.48431898
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,12,CAN,823353289.6591873,106775.00989189319
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,12,USA,8090354003.950728,2069978.638578466
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,13,RUS,90867997193.44176,63711153.12093718
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,13,CAN,228246020.20179442,28620.041714608415
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,13,USA,7946644330.953558,2034411.8490061858
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,14,RUS,181920621492.65887,121569017.0252949
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,14,CAN,823353289.6591873,106775.00989189319
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,14,USA,7905208774.830773,2023199.783856168
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,15,RUS,57605498897.08361,39295474.18971544
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,15,CAN,39861195.94271227,4889.708445977981
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,15,USA,4759610002.892659,1248133.4288161597
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,16,RUS,153440536773.8419,104640026.18383548
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,16,CAN,32719382.517355945,4023.9116373556385
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,16,USA,3863770555.2529206,1018928.7397522345
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,17,RUS,172447829220.52856,115756159.08417909
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,17,CAN,823353289.6591873,106775.00989189319
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,17,USA,4129289456.8534217,1085420.4077249824
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,18,RUS,57579009203.39793,39275715.84144043
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,18,CAN,1210334141.1702764,155051.50561004534
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,18,USA,4494270418.654406,1180066.6649768823
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,19,RUS,60432246392.116585,41326756.12370397
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,19,CAN,164814045.94520542,20423.803749037397
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,19,USA,3863770555.2529206,1018928.7397522345
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,20,RUS,156255506067.25754,106249416.43124047
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,20,CAN,30574823.18037121,3752.8780582804984
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,20,USA,8090354003.950728,2069978.638578466
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,21,RUS,150967869192.34827,103130288.09277603
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,21,CAN,1171418978.1982489,149833.8750067748
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,21,USA,8419090433.189897,2159883.820801995
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,22,RUS,56191859272.948814,38400984.16342472
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,22,CAN,228246020.20179442,28620.041714608415
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,22,USA,4494270418.654406,1180066.6649768823
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,23,RUS,150864908799.28644,103076526.9040566
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,23,CAN,39861195.94271227,4889.708445977981
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,23,USA,8812149621.443033,2248870.4077644283
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,24,RUS,59297916590.183304,40655528.34179872
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,24,CAN,32719382.517355945,4023.9116373556385
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,24,USA,8813765241.912872,2249280.0052010156
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,25,RUS,173483703722.23032,116389108.7069558
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,25,CAN,1210615713.9987817,155085.3976612573
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,25,USA,7905208774.830773,2023199.783856168
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,26,RUS,57205440423.920815,39049635.439390354
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,26,CAN,1215112651.4639604,155626.68012688408
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,26,USA,7946644330.953558,2034411.8490061858
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,27,RUS,177186064595.353,118596699.59205793
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,27,CAN,30574823.18037121,3752.8780582804984
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,27,USA,4012047518.0486636,1058006.1489609035
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,28,RUS,61867269991.443794,42131069.35180732
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,28,CAN,1210615713.9987817,155085.3976612573
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,28,USA,4494270418.654406,1180066.6649768823
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,29,RUS,181136354589.84448,121065608.11399578
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,29,CAN,829757812.4553353,107644.83053686087
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,29,USA,7905208774.830773,2023199.783856168
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,30,RUS,61821182127.74662,42094020.54653134
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,30,CAN,823353289.6591873,106775.00989189319
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,30,USA,7905208774.830773,2023199.783856168
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,31,RUS,56745765924.134056,38751815.02144944
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,31,CAN,823353289.6591873,106775.00989189319
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,31,USA,8090354003.950728,2069978.638578466
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,32,RUS,179349724702.39474,119950856.88796407
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,32,CAN,228246020.20179442,28620.041714608415
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,32,USA,8814971233.018646,2249605.7811732185
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,33,RUS,150413195118.48178,102813543.28925514
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,33,CAN,829757812.4553353,107644.83053686087
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,33,USA,8370987338.4873,2146509.90912712
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,34,RUS,57882144138.092705,39533149.46666235
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,34,CAN,32719382.517355945,4023.9116373556385
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,34,USA,4370023243.67986,1149186.9171320754
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,35,RUS,61194474761.75673,41791182.677274995
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,35,CAN,824451444.7426531,106927.88667069352
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,35,USA,8090354003.950728,2069978.638578466
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,36,RUS,142122605212.39996,97324568.08068964
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,36,CAN,164814045.94520542,20423.803749037397
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,36,USA,8047609664.964518,2061007.9536870378
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,37,RUS,61055343398.70075,41700546.27845358
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,37,CAN,1216547839.0589006,155775.54802360456
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,37,USA,8814971233.018646,2249605.7811732185
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,38,RUS,67856168217.44174,46407728.61893692
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,38,CAN,823353289.6591873,106775.00989189319
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,38,USA,4013907781.791366,1058383.4527055277
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,39,RUS,56714444059.6994,38730899.217936166
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,39,CAN,1221234547.859044,156339.67267836342
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,39,USA,8419090433.189897,2159883.820801995
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,40,RUS,147278497089.12503,100791872.59628221
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,40,CAN,823353289.6591873,106775.00989189319
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,40,USA,8082968259.881711,2068376.9927015048
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,41,RUS,57952280658.68984,39593178.6822682
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,41,CAN,823353289.6591873,106775.00989189319
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,41,USA,4012343801.497851,1058086.4529195933
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,42,RUS,60994293113.877754,41665081.91225931
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,42,CAN,228246020.20179442,28620.041714608415
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,42,USA,7905208774.830773,2023199.783856168
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,43,RUS,58187373926.02083,39732147.739163265
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,43,CAN,823353289.6591873,106775.00989189319
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,43,USA,4013907781.791366,1058383.4527055277
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,44,RUS,119146439341.27086,82661739.68722306
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,44,CAN,1216547839.0589006,155775.54802360456
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,44,USA,4494270418.654406,1180066.6649768823
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,45,RUS,59054061842.144966,40473414.963064194
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,45,CAN,30574823.18037121,3752.8780582804984
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,45,USA,4272973810.603063,1123548.7706123113
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,46,RUS,59304973729.242874,40660026.36946094
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,46,CAN,32719382.517355945,4023.9116373556385
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,46,USA,8427364779.278562,2162136.653194297
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,47,RUS,118988470236.4351,82553927.91261624
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,47,CAN,32719382.517355945,4023.9116373556385
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,47,USA,4759610002.892659,1248133.4288161597
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,48,RUS,181137554511.9256,121066452.9459438
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,48,CAN,824451444.7426531,106927.88667069352
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,48,USA,7905208774.830773,2023199.783856168
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,49,RUS,56164929605.49452,38388023.56168207
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,49,CAN,823353289.6591873,106775.00989189319
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,49,USA,4012343801.497851,1058086.4529195933
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,50,RUS,59255652316.17601,40629476.011306055
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,50,CAN,824451444.7426531,106927.88667069352
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,50,USA,8047609664.964518,2061007.9536870378
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,51,RUS,159609827862.26385,107531717.37731242
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,51,CAN,1210615713.9987817,155085.3976612573
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,51,USA,4494270418.654406,1180066.6649768823
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,52,RUS,58618651154.79407,40113573.50556562
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,52,CAN,1221234547.859044,156339.67267836342
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,52,USA,8812149621.443033,2248870.4077644283
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,53,RUS,149415469180.20416,102151902.57208252
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,53,CAN,823353289.6591873,106775.00989189319
B4_ADD_FLOORAREA,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,53,USA,8002373976.377387,2050153.459152158
