mode,scenario,hazard_map,draw,shapeGroup,dam_cost_usd2024,dam_cost_res_usd2024,dam_cost_nonres_usd2024,dam_area_m2,dam_area_res_m2,dam_area_nonres_m2
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,202,RUS,303549028844.41284,184949457106.47647,118599571737.9379,202316207.63241974,134012962.09487112,68303245.53755604
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,202,CAN,24088670943.100563,18049811663.038445,6038859280.062125,3457248.9166008374,2283213.647967804,1174035.2686330285
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,202,USA,83082872388.37433,47309823476.48988,35773048911.88414,20197130.455412008,13403802.246711072,6793328.208700731
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,203,RUS,266389305682.2751,179884880533.1013,86504425149.16885,180031815.62453863,130213385.42276645,49818430.20177352
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,203,CAN,14768365710.883413,11605882193.116964,3162483517.7664804,2024297.7852973829,1429008.8712943743,595288.9140030172
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,203,USA,69175679232.21289,43981383807.685326,25194295424.52776,17245205.079202376,12460789.91158919,4784415.167613102
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,204,RUS,215021850959.3395,149546424859.17996,65475426100.16204,149660725.86425817,111033793.93103312,38626931.933224745
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,204,CAN,15514428188.61566,12531271360.143173,2983156828.4724298,2184609.5962576563,1600487.9751603617,584121.6210972965
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,204,USA,53527147884.441086,34391561173.996826,19135586710.444294,13377666.738922661,9743804.796925368,3633861.941997182
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,205,RUS,302267084512.34735,190268997959.89572,111998086552.4537,202445858.77962917,137729026.26095772,64716832.5186742
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,205,CAN,24740930428.78877,18943976942.216545,5796953486.572253,3518344.750445551,2395183.623675244,1123161.1267703169
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,205,USA,82599092269.38974,48918142185.95437,33680950083.43589,20255507.635318108,13859470.527571648,6396037.107746617
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,206,RUS,243744144839.80634,152209738682.6207,91534406157.18794,164665645.29867056,111489298.00938094,53176347.28929144
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,206,CAN,16952204302.131107,12610808832.389559,4341395469.7414665,2427459.100246987,1605543.0570731333,821916.0431738491
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,206,USA,64288010318.490555,37600037025.7056,26687973292.785328,15720894.715950502,10652829.02634423,5068065.689606383
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,207,RUS,216353577516.26617,139586919426.86914,76766658089.40105,145923252.20631573,101498256.09354234,44424996.11277359
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,207,CAN,15799899531.215992,12085283708.55926,3714615822.656729,2265564.7625437896,1534194.6763689765,731370.0861748167
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,207,USA,46227848933.950005,27873462726.60987,18354386207.340363,11382610.872671548,7897099.478805123,3485511.393866377
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,208,RUS,242142380450.18982,159741264355.21817,82401116094.97305,163450869.97980255,116055154.83497094,47395715.14482843
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,208,CAN,12153515072.20924,9632869967.606403,2520645104.602824,1690310.1647560068,1188892.681472516,501417.4832834897
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,208,USA,56395984660.95782,35241078644.72176,21154906016.23618,14001821.940791136,9984489.782537011,4017332.158254139
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,209,RUS,169719576659.5343,117495164269.2106,52224412390.32152,118826765.28299375,87543332.39697693,31283432.886016343
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,209,CAN,16851964893.294447,13572530240.51992,3279434652.7745013,2354660.935130129,1720122.4847956898,634538.4503344422
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,209,USA,56449536774.099754,36486203250.22192,19963333523.878204,14128309.708490783,10337258.039914481,3791051.6685763453
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,210,RUS,208006626484.4344,128979718008.32867,79026908476.11014,142168172.08552277,95536302.54562484,46631869.53989696
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,210,CAN,12043009287.36463,8928995499.924885,3114013787.4397316,1717407.1803214774,1103610.1373828645,613797.0429386129
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,210,USA,59012190146.86876,34224722228.473297,24787467918.39497,14403694.372630326,9696536.046621338,4707158.326008796
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,211,RUS,200892356837.10144,127182049086.47603,73710307750.62155,136750807.90799674,93333191.62121554,43417616.28678086
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,211,CAN,16185269059.241455,12485610075.324045,3699658983.9174156,2281509.509743568,1582306.7468956234,699202.7628479486
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,211,USA,70402653367.1829,42045863377.86295,28356789989.320076,17297394.159940816,11912418.95648096,5384975.203459779
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,212,RUS,256545883596.59845,169055734823.81412,87490148772.78398,176067322.684703,124756142.08786589,51311180.59683446
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,212,CAN,12562417553.215164,9807692537.405138,2754725015.8100166,1731602.3719399085,1207244.7268458835,524357.6450940269
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,212,USA,69565067017.01993,43160455685.26138,26404611331.75796,17242459.895414468,12228204.849901175,5014255.045513282
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,213,RUS,252185931479.32776,170195507227.94238,81990424251.38167,173320727.5504504,125240201.71254551,48080525.837904304
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,213,CAN,14910802412.277353,11780264496.459572,3130537915.8178067,2050428.8607353775,1452200.1749528304,598228.6857825413
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,213,USA,79402099365.03694,50855662637.041374,28546436727.994633,19829397.386126634,14408408.127988385,5420989.258138204
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,214,RUS,223344620132.37015,147597979628.55777,75746640503.80956,153607780.14349806,108900131.37828086,44707648.76521604
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,214,CAN,17808039468.93333,14101138946.715736,3706900522.217527,2506366.5212767837,1789551.6625061675,716814.8587706224
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,214,USA,66915066956.22196,41450686971.9494,25464379984.272896,16579498.213748593,11743793.790277796,4835704.423470797
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,215,RUS,220061941001.52945,136560533779.78798,83501407221.73663,149294629.39427048,100296044.10434204,48998585.28992473
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,215,CAN,12581750075.533472,9355157930.668903,3226592144.8645515,1777774.896643012,1154553.3133787522,623221.583264255
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,215,USA,64467001057.18744,38485388017.23968,25981613039.947304,15837593.712096484,10903666.352240311,4933927.3598562535
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,216,RUS,215560500955.116,127573467133.08058,87987033822.0311,147702890.60020524,95367247.57461503,52335643.02558984
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,216,CAN,12799682946.672808,9208608693.551413,3591074253.1213913,1834683.8163544151,1138028.8364124915,696654.9799419262
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,216,USA,64217313608.92525,34558811244.13328,29658502364.79235,15423361.364577152,9791190.026907768,5632171.337669406
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,217,RUS,220619677670.66956,140910046997.62686,79709630673.04182,147490399.30095088,101838655.29841201,45651744.00254009
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,217,CAN,14791816017.41349,11145717615.145962,3646098402.26748,2112080.9186151777,1418192.3784602506,693888.5401549222
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,217,USA,53210443013.660446,32010151359.78484,21200291653.875507,13095055.545203267,9069104.621095385,4025950.924107845
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,218,RUS,271565338927.17227,180430915689.03644,91134423238.1404,183943253.49018437,131165451.49330367,52777801.99688172
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,218,CAN,21585269428.702885,17260875913.699387,4324393515.003576,3041273.4136295733,2179513.8492592173,861759.5643703522
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,218,USA,68691970532.72091,43842946776.96693,24849023755.754185,17140415.80625892,12421567.98161744,4718847.82464147
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,219,RUS,209527952753.80145,130769681685.3142,78758271068.48103,139731530.81603315,94589648.06628789,45141882.74974325
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,219,CAN,9763362681.534472,7301199438.782782,2462163242.751686,1363363.2020549686,898712.6658495842,464650.536205386
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,219,USA,54845480309.90394,31989115257.039143,22856365052.864494,13403585.156415315,9063144.679998219,4340440.476416959
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,220,RUS,202519863485.6798,130106279834.65942,72413583651.02858,138321863.85092378,95958316.59786254,42363547.25306061
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,220,CAN,10646621730.557762,8137946542.373391,2508675188.184358,1461224.2209924005,1000511.0832962882,460713.13769610546
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,220,USA,68595075380.35041,40540931993.18782,28054143387.162575,16813544.7273402,11486042.335458847,5327502.391881212
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,221,RUS,182169911394.16803,118700858130.4168,63469053263.75053,124908230.67675033,87574844.04671785,37333386.63003272
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,221,CAN,9117904999.526451,6953895438.334063,2164009561.1923795,1264851.1050177573,857558.9731497377,407292.1318680223
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,221,USA,52910938212.32313,32387104445.578983,20523833766.74451,13073393.909906408,9175902.834383786,3897491.075522783
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,222,RUS,220250742341.89526,150476822089.3485,69773920252.55414,151828286.07005566,110626848.64568055,41201437.42437576
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,222,CAN,19822872490.51022,15776782913.735182,4046089576.77499,2759209.233215922,1997221.055276171,761988.1779397477
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,222,USA,73923474261.474,47697818269.61228,26225655991.861813,18494000.087864913,13513728.79256574,4980271.295299313
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,223,RUS,268512618778.61526,172010941337.17358,96501677441.44206,179169051.3674047,123989067.31563398,55179984.051770926
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,223,CAN,10635776465.497812,8067508381.147444,2568268084.350344,1468407.053089881,991527.0152660345,476880.037823848
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,223,USA,65449081222.28928,39869106586.30133,25579974635.987904,16153356.934304463,11295701.001746386,4857655.932558089
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,224,RUS,272279451136.61404,175763609370.50555,96515841766.1075,182347214.12926504,127027999.9093591,55319214.21991356
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,224,CAN,11263859753.397678,8468898181.506433,2794961571.8913436,1569682.354475544,1043767.4880735448,525914.8664020036
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,224,USA,64148594906.56214,38488291136.43134,25660303770.130714,15777399.356940215,10904488.862930058,4872910.494010113
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,225,RUS,238273888324.84088,157258998771.79126,81014889553.0476,159475502.0072831,113202139.55116887,46273362.45611105
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,225,CAN,17372982214.23835,13704137750.123623,3668844464.1146946,2424300.9902425753,1734291.037063275,690009.9531792892
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,225,USA,72655950354.84872,44834615711.64979,27821334643.198536,17985819.109858297,12702527.269096153,5283291.840762144
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,226,RUS,327567608124.8806,219567851181.08966,107999756943.78096,222748525.708409,159978719.95098677,62769805.75742582
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,226,CAN,29940278009.11813,24131507430.13124,5808770578.9868765,4197336.525499724,3045600.875561204,1151735.6499385296
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,226,USA,86260967106.4367,55113835665.971695,31147131440.464386,21529695.27603351,15614832.185783183,5914863.090250104
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,227,RUS,281171900374.25397,175538172096.5405,105633728277.7178,187655198.19226372,126869330.28931987,60785867.90294458
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,227,CAN,13762573928.663654,10278545911.46621,3484028017.1974754,1934911.9302452547,1267835.9954912183,667075.9347540321
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,227,USA,71325909408.19301,42370056413.93297,28955852994.260048,17503006.918562755,12004269.211373761,5498737.707189068
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,228,RUS,258095725408.71127,165409942782.5043,92685782626.20728,172881016.18666607,119546698.07347023,53334318.11319975
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,228,CAN,19429962415.962185,15075220938.968225,4354741476.994007,2737622.3550820113,1907593.3453674873,830029.0097145252
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,228,USA,80845969339.96028,48849643701.978226,31996325637.98232,19916189.25240647,13840063.561619356,6076125.690786959
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,229,RUS,234526920177.8295,144393699292.55594,90133220885.27309,156313257.44395402,104479476.88401408,51833780.559940115
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,229,CAN,16257475136.644835,12376843547.453527,3880631589.1912346,2325323.0695818337,1567447.2568853379,757875.8126964963
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,229,USA,61632042167.27457,35587579020.27736,26044463146.996986,15028522.786116572,10082660.144865056,4945862.641251783
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,230,RUS,219404189427.2553,135342015520.68701,84062173906.56424,149758220.62228006,100285627.43459228,49472593.18768924
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,230,CAN,17319679803.823048,13012998446.998241,4306681356.824836,2516671.265600192,1660002.7837656988,856668.4818344875
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,230,USA,46383141270.085625,26949211850.059483,19433929420.026333,11325758.492636608,7635241.0514155775,3690517.441221088
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,231,RUS,255781755547.6237,154754430778.2517,101027324769.37486,170877275.99124175,112585562.5756018,58291713.41564559
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,231,CAN,13162555435.150335,9609067312.466194,3553488122.6841445,1897520.464810017,1188813.3960933532,708707.0687166606
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,231,USA,60401404755.4623,34193620180.024277,26207784575.438076,14664601.725613127,9687724.225391656,4976877.500221371
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,232,RUS,229378937165.90762,135557279695.00595,93821657470.90717,154726398.9312158,99785198.7987979,54941200.13241831
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,232,CAN,18883187960.85152,14050724944.112993,4832463016.738526,2721097.5085031143,1777116.424395032,943981.0841080778
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,232,USA,70967435168.70593,39416987851.51625,31550447317.189735,17159059.95455714,11167606.883701049,5991453.070855958
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,233,RUS,259045010023.865,165740231192.457,93304778831.4095,172808501.80215472,119380178.96876316,53428322.83339079
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,233,CAN,11248888567.216188,8439160179.828301,2809728387.387837,1552216.9512677563,1038376.9836380103,513839.9676297528
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,233,USA,71263527933.99341,42656298489.83065,28607229444.163246,17517901.053317215,12085367.21381967,5432533.839497479
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,234,RUS,242686495358.0174,162584156712.46713,80102338645.5451,168057193.47114938,120480089.14549987,47577104.325646445
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,234,CAN,20295057159.498272,16264108614.745602,4030948544.7526717,2870242.682989972,2065050.881654404,805191.8013355671
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,234,USA,64857575809.91117,41201266245.273766,23656309564.637047,16165478.52484092,11673127.99930827,4492350.525532556
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,235,RUS,253021699914.29388,173199407768.4654,79822292145.82971,171346232.93680146,125398832.91206141,45947400.024734445
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,235,CAN,19707609090.369167,15552161198.768463,4155447891.6006975,2763079.595152324,1967249.911460342,795829.6836919778
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,235,USA,67852464051.4796,44356086015.73149,23496378035.748474,17028929.81797249,12566950.406999817,4461979.410972694
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,236,RUS,265166729405.341,181860573226.93195,83306156178.41234,180157457.20958886,132066155.05679524,48091302.15279505
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,236,CAN,19093458216.687965,15352197280.955124,3741260935.732805,2679882.7059682035,1950921.0039562965,728961.7020119018
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,236,USA,58060186886.36693,37732701188.01871,20327485698.34852,14550619.82272504,10690415.389306538,3860204.433418491
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,237,RUS,224220229823.98325,142530529025.15833,81689700798.82611,152113013.65068305,104374455.24396722,47738558.4067202
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,237,CAN,17350047810.256836,13605426303.132843,3744621507.1239552,2440129.193715353,1722344.0583282534,717785.1353871106
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,237,USA,69404909815.44734,41592979164.976326,27811930650.471256,17065613.9791047,11784107.963454194,5281506.015650467
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,238,RUS,188516344376.083,129317369353.5849,59198975022.50206,130210463.4879161,95476703.76642075,34733759.72149434
ALL,SSP585,bc_diff_ssp585_CESM2-WACCM_2055_2064-2015_2024.nc,238,CAN,13730432292.636038,11040131373.026222,2690300919.609809,1938761.8953274367,1409323.0257297885,529438.8695976457
