mode,scenario,hazard_map,draw,shapeGroup,shapeName,dam_cost_usd2024,dam_area_m2
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Yamalo-Nenets,43268228332.35728,28266774.563942626
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Kamchatka Krai,1352057953.1502776,588694.2182803658
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Komi Republic,7611065113.354154,6527947.416510953
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Murmansk,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Arkhangelsk,123854357.92423886,108094.79906788109
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,CAN,Northwest Territories,925764618.7778474,118996.5013900934
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,CAN,Newfoundland and Labrador,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,CAN,Yukon,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,CAN,Quebec,5501948.475204879,765.9393283843804
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,CAN,Nunavut,0.0,0.0
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,USA,Alaska,9446806707.156801,2460039.768099519
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,9,RUS,Magadan,1332452957.6235402,749098.9432014951
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,9,RUS,Sakha Republic,819420448.5714241,500362.71026447735
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,9,RUS,Khanty-Mansi,6170859995.704018,5410280.378735117
STORIES_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,9,RUS,Chukotka,994404322.2079619,293897.6462010915
